X,Y,OBJECTID,NAME,CLASS,STATE_ABBR,STATE_FIPS,PLACE_FIPS,POPULATION,POP_CLASS,POP_SQMI,SQMI,CAPITAL
-77.2056295,39.1746758850001,1895,Montgomery Village,Census Designated Place,MD,24,2453325,34893,6,8811.4,3.96,
-76.876910476,38.96623515,1896,New Carrollton,city,MD,24,2455400,13715,6,8735.7,1.57,
-77.1191469679999,39.039318359,1897,North Bethesda,Census Designated Place,MD,24,2456337,50094,7,5628.5,8.9,
-77.2373427539999,39.095552141,1898,North Potomac,Census Designated Place,MD,24,2456875,23790,6,3626.5,6.56,
-75.1547454999999,38.3678066140001,1899,Ocean Pines,Census Designated Place,MD,24,2458275,12145,6,1842.9,6.59,
-76.6938098269999,39.0661308950001,1900,Odenton,Census Designated Place,MD,24,2458300,42947,6,2907.7,14.77,
-77.071473506,39.1465911820001,1901,Olney,Census Designated Place,MD,24,2458900,35820,6,2208.4,16.22,
-76.517586877,39.364180811,1902,Overlea,Census Designated Place,MD,24,2459325,12832,6,4249,3.02,
-76.791294911,39.4115525290001,1903,Owings Mills,Census Designated Place,MD,24,2459425,35674,6,3727.7,9.57,
-76.973310383,38.7887196200001,1904,Oxon Hill,Census Designated Place,MD,24,2459500,18791,6,2913.3,6.45,
-76.551894169,39.383204859,1905,Parkville,Census Designated Place,MD,24,2460275,31812,6,7432.7,4.28,
-76.553439111,38.980953689,1906,Parole,Census Designated Place,MD,24,2460325,17877,6,1740.7,10.27,
-76.558012,39.128994887,1907,Pasadena,Census Designated Place,MD,24,2460475,32979,6,2197.1,15.01,
-76.478127462,39.4067829840001,1908,Perry Hall,Census Designated Place,MD,24,2460975,29409,6,4237.6,6.94,
-76.7020107819999,39.3892815820001,1909,Pikesville,Census Designated Place,MD,24,2461400,34168,6,2759.9,12.38,
-77.194361799,39.0140731130001,1910,Potomac,Census Designated Place,MD,24,2463300,47018,6,1768.9,26.58,
-76.802407237,39.372282182,1911,Randallstown,Census Designated Place,MD,24,2464950,33655,6,3286.6,10.24,
-77.146521977,39.1334634090001,1912,Redland,Census Designated Place,MD,24,2465312,18592,6,2529.5,7.35,
-76.814420331,39.4551571040001,1913,Reisterstown,Census Designated Place,MD,24,2465600,26822,6,5259.2,5.1,
-76.5159337759999,39.1579152090001,1914,Riviera Beach,Census Designated Place,MD,24,2466850,12384,6,4690.9,2.64,
-77.154015,39.0786868070001,1915,Rockville,city,MD,24,2467675,67117,7,4920.6,13.64,
-76.826613009,38.76720485,1916,Rosaryville,Census Designated Place,MD,24,2468300,11548,6,1255.2,9.2,
-76.508806937,39.327107846,1917,Rosedale,Census Designated Place,MD,24,2468400,19961,6,2892.9,6.9,
-76.4726815,39.352260173,1918,Rossville,Census Designated Place,MD,24,2468700,16029,6,2968.3,5.4,
-75.585939583,38.3733271950001,1919,Salisbury,city,MD,24,2469925,33050,6,2316,14.27,
-76.8498667269999,38.9801806290001,1920,Seabrook,Census Designated Place,MD,24,2470775,19627,6,6372.4,3.08,
-76.693995259,39.1356284060001,1921,Severn,Census Designated Place,MD,24,2471150,57118,7,3114.4,18.34,
-76.571364666,39.0905307730001,1922,Severna Park,Census Designated Place,MD,24,2471200,39933,6,2404.2,16.61,
-77.020575446,39.00285991,1923,Silver Spring,Census Designated Place,MD,24,2472450,81015,7,10242.1,7.91,
-76.845631818,39.0601058350001,1924,South Laurel,Census Designated Place,MD,24,2473650,29602,6,3654.6,8.1,
-76.9224646919999,38.8492085870001,1925,Suitland,Census Designated Place,MD,24,2475725,25839,6,6079.8,4.25,
-76.86779898,38.9041849330001,1926,Summerfield,Census Designated Place,MD,24,2475810,14758,6,4043.3,3.65,
-77.002742228,38.981053945,1927,Takoma Park,city,MD,24,2476650,17629,6,8394.8,2.1,
-76.6190439809999,39.394390548,1928,Towson,Census Designated Place,MD,24,2478425,59553,7,4167.5,14.29,
-77.24581803,39.0570793300001,1929,Travilah,Census Designated Place,MD,24,2478650,11985,6,679,17.65,
-77.343294,39.3269674320001,1930,Urbana,Census Designated Place,MD,24,2479900,13304,6,1707.8,7.79,
-76.9194235099999,38.6085122700001,1931,Waldorf,Census Designated Place,MD,24,2481175,81410,7,2232.2,36.47,
-76.886255599,38.875328188,1932,Walker Mill,Census Designated Place,MD,24,2481250,12187,6,4035.4,3.02,
-76.994294392,39.572192656,1933,Westminster,city,MD,24,2483100,20126,6,3026.5,6.65,
-77.0448739999999,39.040237776,1934,Wheaton,Census Designated Place,MD,24,2483775,52150,7,7514.4,6.94,
-76.986797,39.0458834980001,1935,White Oak,Census Designated Place,MD,24,2484375,16347,6,5239.4,3.12,
-76.748914203,39.3054222060001,1936,Woodlawn,Census Designated Place,MD,24,2486475,39986,6,4178.3,9.57,
-70.958999793,42.118054396,1937,Abington,Census Designated Place,MA,25,2500135,17062,6,1674.4,10.19,
-72.652591544,42.0657293890001,1938,Agawam Town,city,MA,25,2500840,28692,6,1179.3,24.33,
-70.945002931,42.8539193340001,1939,Amesbury Town,city,MA,25,2501260,17366,6,1316.6,13.19,
-71.163875753,42.418655035,1940,Arlington,Census Designated Place,MA,25,2501640,46308,6,8435,5.49,
-71.2949804479999,41.9310709540001,1941,Attleboro,city,MA,25,2502690,46461,6,1673.1,27.77,
-70.360607197,41.6729501040001,1942,Barnstable Town,city,MA,25,2503690,48916,6,775.7,63.06,
-71.1795084789999,42.3959945780001,1943,Belmont,Census Designated Place,MA,25,2505105,27295,6,5782.8,4.72,
-70.86206392,42.568746671,1944,Beverly,city,MA,25,2505595,42670,6,2769,15.41,
-71.0567128929999,42.3595932750001,1945,Boston,city,MA,25,2507000,675647,10,13828.2,48.86,State
-71.0025805229999,42.2035693400001,1946,Braintree Town,city,MA,25,2507740,39143,6,2714.5,14.42,
-71.024166479,42.0820709340001,1947,Brockton,city,MA,25,2509000,105643,8,4909.1,21.52,
-71.1408011569999,42.3242686930001,1948,Brookline,Census Designated Place,MA,25,2509210,63191,7,9252,6.83,
-71.202678928,42.502172451,1949,Burlington,Census Designated Place,MA,25,2509875,26377,6,2224,11.86,
-71.1056861449999,42.3683689320001,1950,Cambridge,city,MA,25,2511000,118403,8,17751.6,6.67,
-71.032656926,42.3964468720001,1951,Chelsea,city,MA,25,2513205,40787,6,18455.7,2.21,
-72.605776685,42.145481954,1952,Chicopee,city,MA,25,2513660,55560,7,2327.6,23.87,
-70.950625625,42.5749895220001,1953,Danvers,Census Designated Place,MA,25,2516285,28087,6,2032.3,13.82,
-71.177770129,42.246697646,1954,Dedham,Census Designated Place,MA,25,2516530,25364,6,2374.9,10.68,
-72.67205418,42.26512853,1955,Easthampton Town,city,MA,25,2519370,16211,6,1192,13.6,
-71.0535999379999,42.407340821,1956,Everett,city,MA,25,2521990,49075,6,14349.4,3.42,
-71.14281298,41.697374772,1957,Fall River,city,MA,25,2523000,94000,7,2435.9,38.59,
-71.815608351,42.591240025,1958,Fitchburg,city,MA,25,2523875,41946,6,1491.7,28.12,
-71.413986737,42.2818243090001,1959,Framingham,city,MA,25,2524960,72362,7,2729.6,26.51,
-71.411293238,42.0862240380001,1960,Franklin Town,city,MA,25,2525172,33261,6,1230.5,27.03,
-71.9867885319999,42.5845306140001,1961,Gardner,city,MA,25,2525485,21287,6,924.7,23.02,
-70.6680949349999,42.6140902670001,1962,Gloucester,city,MA,25,2526150,29729,6,1108.1,26.83,
-71.090524,42.7745065920001,1963,Haverhill,city,MA,25,2529405,67787,7,1898.8,35.7,
-71.005705013,42.1470417260001,1964,Holbrook,Census Designated Place,MA,25,2530420,11405,6,1549.6,7.36,
-72.60715018,42.2064971620001,1965,Holyoke,city,MA,25,2530840,38238,6,1677.1,22.8,
-71.5644937,42.391830256,1966,Hudson,Census Designated Place,MA,25,2531575,15749,6,2660.3,5.92,
-70.87374553,42.283477255,1967,Hull,Census Designated Place,MA,25,2531680,10072,6,3497.2,2.88,
-71.162685708,42.7002792120001,1968,Lawrence,city,MA,25,2534550,89143,7,11997.7,7.43,
-71.7716793009999,42.5208757410001,1969,Leominster,city,MA,25,2535075,43782,6,1475.1,29.68,
-71.230707353,42.445640564,1970,Lexington,Census Designated Place,MA,25,2535250,34454,6,2070.6,16.64,
-72.571874841,42.0475260110001,1971,Longmeadow,Census Designated Place,MA,25,2536335,15853,6,1651.4,9.6,
-71.321714662,42.638873264,1972,Lowell,city,MA,25,2537000,115554,8,7952.8,14.53,
-70.9662578849999,42.47837357,1973,Lynn,city,MA,25,2537490,101253,8,8819.9,11.48,
-71.0531705,42.5481331340001,1974,Lynnfield,Census Designated Place,MA,25,2537595,13000,6,1245.2,10.44,
-71.057595673,42.4305150770001,1975,Malden,city,MA,25,2537875,66263,7,13069.6,5.07,
-70.86411785,42.498868615,1976,Marblehead,Census Designated Place,MA,25,2538435,20441,6,4645.7,4.4,
-71.546803879,42.349393643,1977,Marlborough,city,MA,25,2538715,41793,6,1891.1,22.1,
-71.10913275,42.423826062,1978,Medford,city,MA,25,2539835,59659,7,7035.3,8.48,
-71.059024135,42.4556057180001,1979,Melrose,city,MA,25,2540115,29817,6,6250.9,4.77,
-71.2202789999999,42.7226256330001,1980,Methuen Town,city,MA,25,2540710,53059,7,2307.9,22.99,
-71.516730775,42.147715147,1981,Milford,Census Designated Place,MA,25,2541200,26971,6,2595.9,10.39,
-71.0846103119999,42.240939417,1982,Milton,Census Designated Place,MA,25,2541725,28630,6,2175.5,13.16,
-71.2410188549999,42.2814187910001,1983,Needham,Census Designated Place,MA,25,2544140,32091,6,2522.9,12.72,
-70.930832263,41.636743763,1984,New Bedford,city,MA,25,2545000,101079,8,4996.5,20.23,
-70.901347097,42.8124430780001,1985,Newburyport,city,MA,25,2545245,18289,6,2164.4,8.45,
-71.208447717,42.3316662610001,1986,Newton,city,MA,25,2545560,88923,7,4896.6,18.16,
-73.11659953,42.684413647,1987,North Adams,city,MA,25,2546225,12961,6,628.9,20.61,
-72.630331752,42.3175347920001,1988,Northampton,city,MA,25,2546330,29571,6,827.2,35.75,
-71.194882037,42.1860655940001,1989,Norwood,Census Designated Place,MA,25,2550285,31611,6,2996.3,10.55,
-72.311062373,42.1887654120001,1990,Palmer Town,city,MA,25,2552144,12448,6,389,32,
-70.931926182,42.5275469000001,1991,Peabody,city,MA,25,2552490,54481,7,3246.8,16.78,
-73.2605134889999,42.451708765,1992,Pittsfield,city,MA,25,2553960,43927,6,1034.6,42.46,
-71.0211098569999,42.2494880520001,1993,Quincy,city,MA,25,2555745,101636,8,6093.3,16.68,
-71.105576776,42.535015898,1994,Reading,Census Designated Place,MA,25,2556165,25518,6,2554.4,9.99,
-71.01479225,42.417134182,1995,Revere,city,MA,25,2556585,62186,7,10871.7,5.72,
-70.90713658,42.510678415,1996,Salem,city,MA,25,2559105,44480,6,5288.9,8.41,
-71.0337395,42.4792604020001,1997,Saugus,Census Designated Place,MA,25,2560050,28619,6,2528.2,11.32,
-71.145912939,41.746873319,1998,Somerset,Census Designated Place,MA,25,2562465,18303,6,2223.9,8.23,
-71.103621,42.385984423,1999,Somerville,city,MA,25,2562535,81045,7,19576.1,4.14,
-72.033790192,42.0603827740001,2000,Southbridge Town,city,MA,25,2563345,17740,6,850.4,20.86,
-70.200981756,41.669575137,2001,South Yarmouth,Census Designated Place,MA,25,2566035,11703,6,1616.4,7.24,
-72.584353135,42.1015748140001,2002,Springfield,city,MA,25,2567000,155929,8,4713.7,33.08,
-71.0971775259999,42.474090217,2003,Stoneham,Census Designated Place,MA,25,2567700,23244,6,3495.3,6.65,
-70.9067331749999,42.475858918,2004,Swampscott,Census Designated Place,MA,25,2568680,15111,6,4987.1,3.03,
-71.094297549,41.9035813850001,2005,Taunton,city,MA,25,2569170,59408,7,1227.2,48.41,
-71.065694771,42.503477575,2006,Wakefield,Census Designated Place,MA,25,2572250,27090,6,3390.5,7.99,
-71.242327481,42.388924004,2007,Waltham,city,MA,25,2572600,65218,7,4739.7,13.76,
-71.177442055,42.3700020140001,2008,Watertown Town,city,MA,25,2573440,35329,6,8575,4.12,
-71.874838535,42.0446236860001,2009,Webster,Census Designated Place,MA,25,2573930,12194,6,4024.4,3.03,
-71.2854215799999,42.304332033,2010,Wellesley,Census Designated Place,MA,25,2574210,29550,6,2806.3,10.53,
-72.756102594,42.138185795,2011,Westfield,city,MA,25,2576030,40834,6,863.1,47.31,
-72.65024117,42.125340205,2012,West Springfield Town,city,MA,25,2577890,28835,6,1644,17.54,
-70.947524729,42.1939851160001,2013,Weymouth Town,city,MA,25,2578972,57437,7,3248.7,17.68,
-71.165426695,42.5609367010001,2014,Wilmington,Census Designated Place,MA,25,2580195,23349,6,1362.3,17.14,
-71.146325019,42.451771518,2015,Winchester,Census Designated Place,MA,25,2580545,22970,6,3617.3,6.35,
-70.980119999,42.3812057550001,2016,Winthrop Town,city,MA,25,2581005,19316,6,9562.4,2.02,
-71.154277109,42.4868821600001,2017,Woburn,city,MA,25,2581035,40876,6,3158.9,12.94,
-71.807932851,42.2705269590001,2018,Worcester,city,MA,25,2582000,206518,8,5371.1,38.45,
-84.044634027,41.8993762740001,2019,Adrian,city,MI,26,2600440,20645,6,2530,8.16,
-85.950934477,42.9850600080001,2020,Allendale,Census Designated Place,MI,26,2601340,27073,6,1121,24.15,
-83.210645969,42.259670183,2021,Allen Park,city,MI,26,2601380,28638,6,4085.3,7.01,
-83.438303069,45.0745343620001,2022,Alpena,city,MI,26,2601740,10197,6,1153.5,8.84,
-83.730805109,42.27598053,2023,Ann Arbor,city,MI,26,2603000,123851,8,4260.4,29.07,
-83.2391494999999,42.6644457,2024,Auburn Hills,city,MI,26,2604105,24360,6,1460.4,16.68,
-85.193568351,42.3140681520001,2025,Battle Creek,city,MI,26,2605920,52721,7,1205.6,43.73,
-83.881127837,43.58332425,2026,Bay City,city,MI,26,2606020,32661,6,3205.2,10.19,
-83.1853578779999,42.4986003330001,2027,Berkley,city,MI,26,2607660,15194,6,5821.5,2.61,
-83.25714525,42.5198493390001,2028,Beverly Hills,village,MI,26,2608160,10584,6,2619.8,4.04,
-85.4802166859999,43.6992225720001,2029,Big Rapids,city,MI,26,2608300,7727,5,1694.5,4.56,
-83.2179565,42.5426480780001,2030,Birmingham,city,MI,26,2608640,21813,6,4534.9,4.81,
-83.632072782,42.968728189,2031,Burton,city,MI,26,2612060,29715,6,1268.8,23.42,
-85.4158518839999,44.249397797,2032,Cadillac,city,MI,26,2612320,10371,6,1160.1,8.94,
-83.15660375,42.537224617,2033,Clawson,city,MI,26,2616160,11389,6,5176.8,2.2,
-85.0039513419999,41.9404692420001,2034,Coldwater,city,MI,26,2617020,13822,6,1383.6,9.99,
-85.675975546,43.0303284170001,2035,Comstock Park,Census Designated Place,MI,26,2617700,10500,6,2699.2,3.89,
-85.673924561,42.840588268,2036,Cutlerville,Census Designated Place,MI,26,2619500,17849,6,3104.2,5.75,
-83.173812506,42.3207694710001,2037,Dearborn,city,MI,26,2621000,109976,8,4499.8,24.44,
-83.275363415,42.3299584440001,2038,Dearborn Heights,city,MI,26,2621020,63292,7,5386.6,11.75,
-83.0655689709999,42.3319938130001,2039,Detroit,city,MI,26,2622000,639111,10,4600.2,138.93,
-85.608806713,42.9463770950001,2040,East Grand Rapids,city,MI,26,2623980,11371,6,3354.3,3.39,
-84.4774985,42.735156305,2041,East Lansing,city,MI,26,2624120,47741,6,3533.8,13.51,
-82.9460344519999,42.4656796510001,2042,Eastpointe,city,MI,26,2624290,34318,6,6650.8,5.16,
-87.0920724279999,45.7494849340001,2043,Escanaba,city,MI,26,2626360,12450,6,977.2,12.74,
-83.378369565,42.461372952,2044,Farmington,city,MI,26,2627380,11597,6,4359.8,2.66,
-83.3771218059999,42.4859949930001,2045,Farmington Hills,city,MI,26,2627440,83986,7,2522.1,33.3,
-83.714330816,42.799330679,2046,Fenton,city,MI,26,2627760,12050,6,1726.4,6.98,
-83.131351099,42.4592289490001,2047,Ferndale,city,MI,26,2627880,19190,6,4945.9,3.88,
-83.692054695,43.0236189170001,2048,Flint,city,MI,26,2629000,81252,7,2382.1,34.11,
-85.4894792279999,42.957650781,2049,Forest Hills,Census Designated Place,MI,26,2629580,28573,6,562.5,50.8,
-82.949642426,42.5387813190001,2050,Fraser,city,MI,26,2630420,14726,6,3539.9,4.16,
-83.341223309,42.3243860790001,2051,Garden City,city,MI,26,2631420,27380,6,4672.4,5.86,
-86.217546,43.0568297740001,2052,Grand Haven,city,MI,26,2633340,11011,6,1895.2,5.81,
-85.660089,42.9691750850001,2053,Grand Rapids,city,MI,26,2634000,198917,8,4359.3,45.63,
-85.756431108,42.9002481530001,2054,Grandville,city,MI,26,2634160,16083,6,2096.9,7.67,
-82.9287020419999,42.3793289010001,2055,Grosse Pointe Park,city,MI,26,2635540,11595,6,5343.3,2.17,
-82.8988959709999,42.4365970270001,2056,Grosse Pointe Woods,city,MI,26,2635580,16487,6,5088.6,3.24,
-83.0559436089999,42.3953858680001,2057,Hamtramck,city,MI,26,2636280,28433,6,13604.3,2.09,
-82.9293872759999,42.4389863740001,2058,Harper Woods,city,MI,26,2636700,15492,6,5890.5,2.63,
-84.401870225,42.752465224,2059,Haslett,Census Designated Place,MI,26,2637100,19670,6,1207.5,16.29,
-83.0976842219999,42.4619290480001,2060,Hazel Park,city,MI,26,2637420,14983,6,5313.1,2.82,
-83.097644359,42.4052265710001,2061,Highland Park,city,MI,26,2638180,8977,5,3022.6,2.97,
-86.097003752,42.766687242,2062,Holland,city,MI,26,2638640,34378,6,2043.9,16.82,
-84.5433075,42.6381128250001,2063,Holt,Census Designated Place,MI,26,2638780,25625,6,1615.7,15.86,
-83.3148020899999,42.293490245,2064,Inkster,city,MI,26,2640680,26088,6,4174.1,6.25,
-85.067639,42.9818445870001,2065,Ionia,city,MI,26,2640860,13378,6,2414.8,5.54,
-84.396201,42.2474599830001,2066,Jackson,city,MI,26,2641420,31309,6,2856.7,10.96,
-85.790745526,42.9059448560001,2067,Jenison,Census Designated Place,MI,26,2641680,16640,6,2806.1,5.93,
-85.5881495359999,42.2749074330001,2068,Kalamazoo,city,MI,26,2642160,73598,7,2927.5,25.14,
-85.5747185,42.8835332630001,2069,Kentwood,city,MI,26,2642820,54304,7,2589.6,20.97,
-84.556714302,42.71668501,2070,Lansing,city,MI,26,2646000,112644,8,2831.7,39.78,State
-83.181063224,42.243342397,2071,Lincoln Park,city,MI,26,2647800,40245,6,6879.5,5.85,
-83.373292857,42.3971594750001,2072,Livonia,city,MI,26,2649000,95535,7,2664.9,35.85,
-83.1033550289999,42.5072827820001,2073,Madison Heights,city,MI,26,2650560,28468,6,4015.2,7.09,
-87.409368554,46.539604012,2074,Marquette,city,MI,26,2651900,20629,6,1795.4,11.49,
-83.1781797529999,42.279902319,2075,Melvindale,city,MI,26,2652940,12851,6,4673.1,2.75,
-84.232131897,43.623622347,2076,Midland,city,MI,26,2653780,42547,6,1170.8,36.34,
-83.389604477,41.923275184,2077,Monroe,city,MI,26,2655020,20462,6,2105.1,9.72,
-82.8821972389999,42.6005892040001,2078,Mount Clemens,city,MI,26,2655820,15697,6,3728.5,4.21,
-84.7757616,43.5965601990001,2079,Mount Pleasant,city,MI,26,2656020,21688,6,2777,7.81,
-86.245866479,43.224403398,2080,Muskegon,city,MI,26,2656320,38318,6,2661,14.4,
-86.242077018,43.2023702120001,2081,Muskegon Heights,city,MI,26,2656360,9917,5,3108.8,3.19,
-82.7398229889999,42.6905260790001,2082,New Baltimore,city,MI,26,2657100,12117,6,2634.1,4.6,
-86.247177323,41.8346780530001,2083,Niles,city,MI,26,2657760,11988,6,2014.8,5.95,
-85.60157384,43.0426857310001,2084,Northview,Census Designated Place,MI,26,2658945,15301,6,1389.7,11.01,
-86.2518299989999,43.1478043290001,2085,Norton Shores,city,MI,26,2659140,25030,6,1060.6,23.6,
-83.489254828,42.478518884,2086,Novi,city,MI,26,2659440,66243,7,2117.1,31.29,
-83.1823420819999,42.4649937070001,2087,Oak Park,city,MI,26,2659920,29560,6,5739.8,5.15,
-84.4133339649999,42.705805857,2088,Okemos,Census Designated Place,MI,26,2660340,25121,6,1476.8,17.01,
-84.1756749629999,42.9956060600001,2089,Owosso,city,MI,26,2661940,14714,6,2729.9,5.39,
-83.287800884,42.649314648,2090,Pontiac,city,MI,26,2665440,61606,7,3042.3,20.25,
-85.590714432,42.1999729780001,2091,Portage,city,MI,26,2665560,48891,6,1387,35.25,
-82.442502831,42.9637562940001,2092,Port Huron,city,MI,26,2665820,28983,6,3573.7,8.11,
-83.2021461099999,42.170106473,2093,Riverview,city,MI,26,2668880,12490,6,2709.3,4.61,
-83.119661198,42.686721747,2094,Rochester,city,MI,26,2669020,13035,6,3403.4,3.83,
-83.18319725,42.6660263320001,2095,Rochester Hills,city,MI,26,2669035,76300,7,2319.1,32.9,
-83.36598686,42.2237070460001,2096,Romulus,city,MI,26,2669420,25178,6,700.4,35.95,
-82.9369461329999,42.5073942500001,2097,Roseville,city,MI,26,2669800,47710,6,4838.7,9.86,
-83.1538675639999,42.508391971,2098,Royal Oak,city,MI,26,2670040,58211,7,4937.3,11.79,
-83.97176675,43.414366956,2099,Saginaw,city,MI,26,2670520,44202,6,2552.1,17.32,
-82.896353144,42.4927698710001,2100,St. Clair Shores,city,MI,26,2670760,58874,7,5023.4,11.72,
-84.369212342,46.4770235760001,2101,Sault Ste. Marie,city,MI,26,2671740,13337,6,901.1,14.8,
-83.2587396499999,42.477344976,2102,Southfield,city,MI,26,2674900,76618,7,2917.7,26.26,
-83.205764667,42.2047019240001,2103,Southgate,city,MI,26,2674960,30014,6,4368.9,6.87,
-83.6526643449999,42.461297766,2104,South Lyon,city,MI,26,2675100,11746,6,3140.6,3.74,
-83.030367919,42.5809781240001,2105,Sterling Heights,city,MI,26,2676460,134346,8,3658.7,36.72,
-85.4183423979999,41.801261524,2106,Sturgis,city,MI,26,2676960,11082,6,1636.9,6.77,
-83.2688115459999,42.226046119,2107,Taylor,city,MI,26,2679000,63409,7,2683.4,23.63,
-85.586933636,44.752734151,2108,Traverse City,city,MI,26,2680340,15678,6,1820.9,8.61,
-83.193326698,42.139723148,2109,Trenton,city,MI,26,2680420,18544,6,2543.8,7.29,
-83.145736396,42.581734791,2110,Troy,city,MI,26,2680700,87294,7,2595.7,33.63,
-85.7787517199999,43.0056756440001,2111,Walker,city,MI,26,2682960,25132,6,999.7,25.14,
-83.025062973,42.5085162180001,2112,Warren,city,MI,26,2684000,139387,8,4048.4,34.43,
-84.6353212669999,42.740103978,2113,Waverly,Census Designated Place,MI,26,2684800,23812,6,2599.6,9.16,
-83.387732312,42.2774546140001,2114,Wayne,city,MI,26,2684940,17713,6,2942.4,6.02,
-83.3997782499999,42.3206031070001,2115,Westland,city,MI,26,2686000,85420,7,4177,20.45,
-83.534714881,42.524306208,2116,Wixom,city,MI,26,2688140,17193,6,1836.9,9.36,
-83.237370348,42.1320064650001,2117,Woodhaven,city,MI,26,2688380,12941,6,2009.5,6.44,
-83.162183167,42.2084576560001,2118,Wyandotte,city,MI,26,2688900,25058,6,4727.9,5.3,
-85.706700779,42.8909949640001,2119,Wyoming,city,MI,26,2688940,76501,7,3066.2,24.95,
-83.6207310779999,42.2437054230001,2120,Ypsilanti,city,MI,26,2689140,20648,6,4619.2,4.47,
-93.3643391319999,43.6547799790001,2121,Albert Lea,city,MN,27,2700694,18492,6,1221.4,15.14,
-95.380237521,45.8728156060001,2122,Alexandria,city,MN,27,2700928,14335,6,800.8,17.9,
-93.326420361,45.257089212,2123,Andover,city,MN,27,2701486,32601,6,935.7,34.84,
-93.3894820259999,45.2100200250001,2124,Anoka,city,MN,27,2701720,17921,6,2499.4,7.17,
-93.2006105789999,44.7456402110001,2125,Apple Valley,city,MN,27,2701900,56374,7,3212.2,17.55,
-92.9741535809999,43.67207467,2126,Austin,city,MN,27,2702908,26174,6,1948.9,13.43,
-94.874467,47.4551446580001,2127,Bemidji,city,MN,27,2705068,14574,6,747.4,19.5,
-93.743568131,45.342267786,2128,Big Lake,city,MN,27,2705752,11686,6,1471.8,7.94,
-93.2077590279999,45.1695881220001,2129,Blaine,city,MN,27,2706382,70222,7,2063.5,34.03,
-93.31501995,44.830608119,2130,Bloomington,city,MN,27,2706616,89987,7,2342.8,38.41,
-94.198235027,46.3551451020001,2131,Brainerd,city,MN,27,2707300,14395,6,1122.9,12.82,
-93.316136563,45.0681170230001,2132,Brooklyn Center,city,MN,27,2707948,33782,6,4031.3,8.38,
-93.3403175,45.1194151500001,2133,Brooklyn Park,city,MN,27,2707966,86478,7,3257.2,26.55,
-93.8685824999999,45.1711503450001,2134,Buffalo,city,MN,27,2708452,16168,6,1633.1,9.9,
-93.2794391419999,44.7648158330001,2135,Burnsville,city,MN,27,2708794,64317,7,2383.9,26.98,
-93.390422867,45.170295079,2136,Champlin,city,MN,27,2710846,23919,6,2746.2,8.71,
-93.5385594099999,44.8632852860001,2137,Chanhassen,city,MN,27,2710918,25947,6,1137,22.82,
-93.598442819,44.7858533630001,2138,Chaska,city,MN,27,2710972,27810,6,1558,17.85,
-92.470026649,46.7144922680001,2139,Cloquet,city,MN,27,2712160,12568,6,349,36.01,
-93.2383282499999,45.048704908,2140,Columbia Heights,city,MN,27,2712700,21973,6,6278,3.5,
-93.309444247,45.175563782,2141,Coon Rapids,city,MN,27,2713114,63599,7,2724.9,23.34,
-92.949261008,44.832317318,2142,Cottage Grove,city,MN,27,2713456,38839,6,1034.9,37.53,
-93.359595891,45.0378735510001,2143,Crystal,city,MN,27,2714158,23330,6,3974.4,5.87,
-92.102455861,46.790555774,2144,Duluth,city,MN,27,2717000,86697,7,1208.8,71.72,
-93.163790622,44.816814218,2145,Eagan,city,MN,27,2717288,68855,7,2057.8,33.46,
-93.203534167,45.3555507300001,2146,East Bethel,city,MN,27,2717486,11786,6,247.1,47.69,
-93.459512825,44.8487653290001,2147,Eden Prairie,city,MN,27,2718116,64198,7,1821.2,35.25,
-93.360177274,44.8913692790001,2148,Edina,city,MN,27,2718188,53494,7,3351.8,15.96,
-93.5667398739999,45.3057290310001,2149,Elk River,city,MN,27,2718674,25835,6,589.2,43.85,
-94.4617939789999,43.6441098020001,2150,Fairmont,city,MN,27,2720330,10487,6,620.9,16.89,
-93.278723074,44.298648766,2151,Faribault,city,MN,27,2720546,24453,6,1549.6,15.78,
-93.140457289,44.637648713,2152,Farmington,city,MN,27,2720618,23632,6,1589.2,14.87,
-96.076432099,46.284994678,2153,Fergus Falls,city,MN,27,2720906,14119,6,898.2,15.72,
-92.987876225,45.2807032010001,2154,Forest Lake,city,MN,27,2721770,20611,6,580.1,35.53,
-93.259559445,45.084200052,2155,Fridley,city,MN,27,2722814,29590,6,2717.2,10.89,
-93.3590571829999,44.9900135670001,2156,Golden Valley,city,MN,27,2724308,22552,6,2139.7,10.54,
-93.5326561159999,47.2378825050001,2157,Grand Rapids,city,MN,27,2725118,11126,6,454.9,24.46,
-93.234456285,45.2509403770001,2158,Ham Lake,city,MN,27,2726738,16464,6,459.1,35.86,
-92.853759498,44.7312489830001,2159,Hastings,city,MN,27,2727530,22154,6,1990.5,11.13,
-92.9397090959999,47.4190607940001,2160,Hibbing,city,MN,27,2728790,16214,6,87,186.46,
-93.405807755,44.92594115,2161,Hopkins,city,MN,27,2730140,19079,6,4664.8,4.09,
-92.990636842,45.1635497930001,2162,Hugo,city,MN,27,2730392,15766,6,437.6,36.03,
-94.376293437,44.8854972710001,2163,Hutchinson,city,MN,27,2730644,14599,6,1655.2,8.82,
-93.0595801969999,44.8246069360001,2164,Inver Grove Heights,city,MN,27,2731076,35801,6,1184.7,30.22,
-93.252237124,44.677676654,2165,Lakeville,city,MN,27,2735180,69490,7,1824.8,38.08,
-93.11214275,45.16754989,2166,Lino Lakes,city,MN,27,2737322,21399,6,644.4,33.21,
